"VanillaC4_015","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_015.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\results\015\VanillaC4_015_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          2.7054,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          2.5473,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -32.8344,         -0.0001
,        0.016667,          2.1916,          1.6254,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          2.0654,        -25.1419,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -37.0065,          0.0010
,        0.025000,          2.0291,          1.5963,          2.0769,          1.8648,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.0001,          1.9222,        -32.8394,        -10.3345,          0.0000,          0.0000,          0.0000,         -0.0000,        -38.1648,         -0.0017
,        0.033333,          1.9737,          1.5734,          1.9722,          1.9768,          2.0376,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0000,          0.0001,          0.0001,          1.8539,        -35.8757,        -25.9271,          0.0000,          0.0000,          0.0000,         -0.0007,        -38.9576,          0.0018
,        0.041667,          1.8871,          1.5394,          1.9075,          1.9178,          1.9925,          1.2526,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.0000,          0.0001,          0.0001,          1.8133,        -37.3630,        -31.7462,        -15.5309,          0.0000,          0.0001,          0.0002,        -39.3765,          0.0006
,        0.050000,          1.8536,          1.5183,          1.8666,          1.8676,          1.9376,          1.4552,          1.2381,          0.0000,          0.0002,          0.0001,          0.0001,          0.0000,          0.0001,          0.0000,          0.0001,          1.7806,        -38.2392,        -34.4860,        -25.7222,         -3.5404,         -0.0004,         -0.0002,        -39.5135,          0.0012
,        0.058333,          1.8296,          1.5069,          1.8360,          1.8366,          1.8991,          1.4859,          1.4779,          1.2358,          0.0002,          0.0001,          0.0001,          0.0003,          0.0000,          0.0000,          0.0000,          1.7617,        -38.7556,        -36.2577,        -30.6339,        -20.5157,         -0.0002,          0.0007,        -39.6755,         -0.0004
,        0.066667,          1.8132,          1.4965,          1.8152,          1.8121,          1.8697,          1.4882,          1.5146,          1.5034,          1.1510,          0.0001,          0.0001,          0.0001,          0.0001,          0.0000,          0.0001,          1.7482,        -39.1303,        -37.3631,        -33.5444,        -27.2554,         -0.0000,         -0.0010,        -39.7642,         -0.0017
,        0.075000,          1.8020,          1.4887,          1.8000,          1.7950,          1.8475,          1.4878,          1.5245,          1.5429,          1.4771,          1.1648,          0.0003,          0.0001,          0.0001,          0.0001,          0.0001,          1.7388,        -39.3630,        -38.1067,        -35.4145,        -31.1486,        -13.0494,         -0.0009,        -39.8325,          0.0002
,        0.083333,          1.7937,          1.4837,          1.7884,          1.7821,          1.8321,          1.4833,          1.5227,          1.5541,          1.5409,          1.4254,          0.8650,          0.7308,          0.2135,          0.0001,          0.0000,          1.7317,        -39.5346,        -38.6145,        -36.6626,        -33.6529,        -21.6134,         -4.2731,        -39.8741,          0.0007
,        0.091667,          1.7874,          1.4794,          1.7796,          1.7721,          1.8199,          1.4795,          1.5194,          1.5552,          1.5596,          1.5092,          1.0289,          1.0520,          1.0150,          0.6142,          0.0001,          1.7267,        -39.6547,        -38.9718,        -37.5409,        -35.3578,        -26.9066,        -18.5626,        -39.9083,         -1.2529
,        0.100000,          1.7830,          1.4759,          1.7734,          1.7644,          1.8104,          1.4757,          1.5173,          1.5532,          1.5656,          1.5422,          1.1500,          1.2056,          1.2787,          0.9299,          0.6565,          1.7230,        -39.7417,        -39.2270,        -38.1658,        -36.5372,        -30.4359,        -24.1548,        -39.9303,        -19.2004
,        0.108333,          1.7794,          1.4736,          1.7686,          1.7590,          1.8030,          1.4726,          1.5137,          1.5491,          1.5658,          1.5583,          1.2186,          1.2994,          1.4054,          1.1751,          1.2658,          1.7201,        -39.8066,        -39.4190,        -38.6159,        -37.3984,        -32.8759,        -28.1363,        -39.9489,        -30.4652
,        0.116667,          1.7769,          1.4716,          1.7649,          1.7546,          1.7974,          1.4698,          1.5104,          1.5460,          1.5656,          1.5651,          1.2627,          1.3570,          1.5041,          1.5213,          1.4258,          1.7180,        -39.8538,        -39.5595,        -38.9439,        -38.0257,        -34.6270,        -31.2886,        -39.9610,        -32.8192
,        0.125000,          1.7749,          1.4701,          1.7621,          1.7512,          1.7932,          1.4679,          1.5074,          1.5431,          1.5647,          1.5681,          1.2892,          1.4550,          1.6638,          1.6015,          1.4991,          1.7164,        -39.8895,        -39.6650,        -39.1920,        -38.4880,        -35.9035,        -34.5130,        -39.9709,        -34.1380
,        0.133333,          1.7734,          1.4690,          1.7598,          1.7486,          1.7898,          1.4662,          1.5048,          1.5406,          1.5630,          1.5703,          1.3452,          1.5247,          1.7146,          1.6438,          1.5423,          1.7152,        -39.9154,        -39.7438,        -39.3800,        -38.8321,        -36.8655,        -35.8339,        -39.9773,        -35.1269
,        0.141667,          1.7722,          1.4681,          1.7581,          1.7464,          1.7872,          1.4646,          1.5030,          1.5382,          1.5614,          1.5752,          1.3756,          1.5471,          1.7384,          1.6707,          1.5762,          1.7143,        -39.9360,        -39.8038,        -39.5223,        -39.0960,        -37.6710,        -36.7417,        -39.9833,        -36.0230
,        0.150000,          1.7713,          1.4675,          1.7568,          1.7448,          1.7851,          1.4633,          1.5016,          1.5369,          1.5606,          1.5864,          1.3872,          1.5599,          1.7528,          1.6900,          1.6045,          1.7135,        -39.9505,        -39.8494,        -39.6313,        -39.2998,        -38.2900,        -37.4409,        -39.9872,        -36.8050
,        0.158333,          1.7707,          1.4669,          1.7558,          1.7435,          1.7835,          1.4623,          1.5004,          1.5357,          1.5637,          1.5918,          1.3939,          1.5680,          1.7616,          1.7048,          1.6276,          1.7130,        -39.9620,        -39.8838,        -39.7145,        -39.4565,        -38.6897,        -37.9725,        -39.9904,        -37.4596
,        0.166667,          1.7702,          1.4665,          1.7549,          1.7425,          1.7821,          1.4616,          1.4994,          1.5354,          1.5656,          1.5944,          1.3988,          1.5736,          1.7680,          1.7161,          1.6457,          1.7126,        -39.9707,        -39.9102,        -39.7784,        -39.5777,        -38.9899,        -38.4006,        -39.9922,        -37.9806
,        0.175000,          1.7697,          1.4662,          1.7543,          1.7417,          1.7811,          1.4609,          1.4987,          1.5356,          1.5665,          1.5957,          1.4021,          1.5778,          1.7729,          1.7253,          1.6601,          1.7123,        -39.9772,        -39.9307,        -39.8280,        -39.6749,        -39.2173,        -38.7449,        -39.9942,        -38.4056
,        0.183333,          1.7694,          1.4659,          1.7538,          1.7410,          1.7803,          1.4604,          1.4983,          1.5357,          1.5668,          1.5964,          1.4047,          1.5809,          1.7766,          1.7324,          1.6716,          1.7120,        -39.9825,        -39.9461,        -39.8665,        -39.7509,        -39.3917,        -39.0169,        -39.9948,        -38.7457
,        0.191667,          1.7692,          1.4657,          1.7534,          1.7406,          1.7796,          1.4600,          1.4981,          1.5356,          1.5669,          1.5969,          1.4067,          1.5834,          1.7794,          1.7379,          1.6805,          1.7118,        -39.9863,        -39.9578,        -39.8963,        -39.8080,        -39.5265,        -39.2313,        -39.9964,        -39.0154
,        0.200000,          1.7690,          1.4655,          1.7531,          1.7402,          1.7791,          1.4597,          1.4980,          1.5354,          1.5670,          1.5972,          1.4082,          1.5852,          1.7816,          1.7423,          1.6877,          1.7117,        -39.9893,        -39.9679,        -39.9203,        -39.8524,        -39.6318,        -39.3995,        -39.9966,        -39.2297
,        0.208333,          1.7688,          1.4655,          1.7528,          1.7399,          1.7788,          1.4596,          1.4978,          1.5352,          1.5670,          1.5974,          1.4094,          1.5866,          1.7832,          1.7457,          1.6933,          1.7115,        -39.9914,        -39.9747,        -39.9382,        -39.8855,        -39.7130,        -39.5310,        -39.9982,        -39.3972
,        0.216667,          1.7687,          1.4654,          1.7527,          1.7397,          1.7785,          1.4594,          1.4977,          1.5351,          1.5670,          1.5975,          1.4103,          1.5877,          1.7845,          1.7482,          1.6976,          1.7115,        -39.9935,        -39.9805,        -39.9521,        -39.9113,        -39.7768,        -39.6341,        -39.9981,        -39.5289
,        0.225000,          1.7686,          1.4653,          1.7526,          1.7395,          1.7782,          1.4593,          1.4976,          1.5350,          1.5670,          1.5976,          1.4109,          1.5886,          1.7855,          1.7501,          1.7010,          1.7114,        -39.9946,        -39.9849,        -39.9628,        -39.9313,        -39.8261,        -39.7145,        -39.9985,        -39.6322
,        0.233333,          1.7686,          1.4652,          1.7524,          1.7394,          1.7781,          1.4592,          1.4974,          1.5350,          1.5669,          1.5977,          1.4114,          1.5892,          1.7863,          1.7518,          1.7037,          1.7113,        -39.9963,        -39.9884,        -39.9717,        -39.9469,        -39.8650,        -39.7780,        -39.9984,        -39.7132
,        0.241667,          1.7685,          1.4652,          1.7524,          1.7393,          1.7780,          1.4591,          1.4974,          1.5349,          1.5670,          1.5978,          1.4119,          1.5897,          1.7868,          1.7528,          1.7058,          1.7113,        -39.9970,        -39.9908,        -39.9779,        -39.9586,        -39.8947,        -39.8268,        -39.9999,        -39.7763
,        0.250000,          1.7685,          1.4651,          1.7523,          1.7392,          1.7779,          1.4591,          1.4973,          1.5348,          1.5669,          1.5978,          1.4122,          1.5901,          1.7873,          1.7539,          1.7073,          1.7112,        -39.9974,        -39.9925,        -39.9829,        -39.9680,        -39.9183,        -39.8646,        -39.9994,        -39.8251
,        0.258333,          1.7684,          1.4652,          1.7522,          1.7391,          1.7778,          1.4591,          1.4973,          1.5348,          1.5669,          1.5979,          1.4125,          1.5904,          1.7877,          1.7547,          1.7087,          1.7112,        -39.9983,        -39.9946,        -39.9867,        -39.9751,        -39.9363,        -39.8951,        -39.9993,        -39.8638
