"VanillaC4_015","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Vanilla\runs\VanillaC4_015.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
,        0.550000,          1.7856,          1.4610,          1.7529,          1.7390,          1.7776,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7888,          1.7570,          1.7132,          1.7774,        -39.9998,        -40.0002,        -40.0000,        -40.0000,        -40.0001,        -39.9997,        -39.9995,        -39.9997
,        0.558333,          1.7856,          1.4609,          1.7529,          1.7391,          1.7776,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7889,          1.7571,          1.7131,          1.7774,        -40.0003,        -40.0000,        -40.0001,        -39.9998,        -39.9999,        -39.9999,        -40.0002,        -40.0000
,        0.566667,          1.7856,          1.4609,          1.7528,          1.7390,          1.7776,          1.4588,          1.4971,          1.5346,          1.5668,          1.5979,          1.4133,          1.5914,          1.7889,          1.7570,          1.7131,          1.7773,        -39.9998,        -40.0004,        -40.0004,        -40.0000,        -39.9998,        -40.0000,        -39.9999,        -40.0012
,        0.575000,          1.7856,          1.4609,          1.7528,          1.7390,          1.7776,          1.4589,          1.4971,          1.5346,          1.5669,          1.5979,          1.4133,          1.5915,          1.7889,          1.7571,          1.7131,          1.7774,        -40.0000,        -40.0002,        -39.9997,        -39.9998,        -39.9999,        -40.0001,        -40.0000,        -40.0005
,        0.583333,          1.7856,          1.4609,          1.7528,          1.7390,          1.7776,          1.4589,          1.4971,          1.5346,          1.5668,          1.5980,          1.4133,          1.5915,          1.7888,          1.7571,          1.7131,          1.7773,        -40.0002,        -40.0000,        -40.0000,        -40.0001,        -39.9999,        -40.0001,        -40.0010,        -40.0005
,        0.591667,          1.7856,          1.4609,          1.7528,          1.7391,          1.7776,          1.4589,          1.4970,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7888,          1.7572,          1.7131,          1.7774,        -40.0000,        -39.9997,        -39.9999,        -40.0001,        -39.9999,        -40.0003,        -40.0003,        -39.9999
,        0.600000,          1.7856,          1.4610,          1.7529,          1.7390,          1.7776,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7888,          1.7571,          1.7130,          1.7774,        -39.9999,        -40.0000,        -40.0003,        -39.9999,        -39.9998,        -39.9997,        -40.0003,        -39.9999
,        0.608333,          1.7856,          1.4609,          1.7529,          1.7390,          1.7776,          1.4588,          1.4970,          1.5346,          1.5668,          1.5980,          1.4134,          1.5915,          1.7889,          1.7569,          1.7131,          1.7774,        -39.9996,        -39.9999,        -40.0000,        -40.0000,        -40.0001,        -40.0002,        -40.0004,        -39.9995
,        0.616667,          1.7856,          1.4609,          1.7528,          1.7390,          1.7776,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7888,          1.7571,          1.7131,          1.7774,        -39.9998,        -40.0000,        -39.9999,        -40.0002,        -39.9998,        -40.0004,        -39.9997,        -40.0007
,        0.625000,          1.7856,          1.4610,          1.7528,          1.7391,          1.7776,          1.4588,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7889,          1.7571,          1.7131,          1.7774,        -39.9996,        -39.9998,        -39.9998,        -40.0002,        -40.0000,        -40.0000,        -39.9994,        -40.0000
,        0.633333,          1.7856,          1.4609,          1.7529,          1.7391,          1.7776,          1.4588,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7888,          1.7571,          1.7131,          1.7773,        -39.9998,        -40.0001,        -40.0002,        -39.9999,        -39.9999,        -40.0002,        -39.9994,        -39.9990
,        0.641667,          1.7856,          1.4609,          1.7528,          1.7390,          1.7776,          1.4589,          1.4971,          1.5346,          1.5668,          1.5979,          1.4134,          1.5915,          1.7889,          1.7571,          1.7131,          1.7773,        -40.0001,        -39.9999,        -39.9997,        -39.9999,        -40.0002,        -39.9998,        -39.9998,        -39.9997
